Orthogroup	fasciola_hepatica	fasciola_gigantica
OG0000220	FhHiC23_g408.t1, FhHiC23_g408.t4, FhHiC23_g408.t3, FhHiC23_g408.t2	FGIG_07549
OG0000221	FhHiC23_g11237.t1, FhHiC23_g11237.t2	FGIG_04956, FGIG_04954, FGIG_08084
OG0000221	FhHiC23_g12756.t2, FhHiC23_g12756.t3	FGIG_05748
OG0000221	FhHiC23_g12754.t1	FGIG_00257
OG0000221	FhHiC23_g12410.t1	FGIG_00717
OG0000221	FhHiC23_g12409.t1	FGIG_00718
OG0000221	FhHiC23_g13193.t1, FhHiC23_g13193.t2	FGIG_02269
OG0000222	FhHiC23_g14315.t1, FhHiC23_g2592.t1, FhHiC23_g2592.t2	FGIG_00564
OG0000223	FhHiC23_g11673.t1, FhHiC23_g11673.t2	FGIG_00853
OG0000224	FhHiC23_g13567.t1, FhHiC23_g13567.t2	FGIG_01377, FGIG_01378
OG0000225	FhHiC23_g12647.t2, FhHiC23_g12647.t1, FhHiC23_g12647.t3	FGIG_02370, FGIG_02369
OG0000226	FhHiC23_g6531.t1	FGIG_02439, FGIG_12357
OG0000227	FhHiC23_g7842.t1	FGIG_04507, FGIG_04506
OG0000228	FhHiC23_g14649.t2, FhHiC23_g14649.t3, FhHiC23_g14649.t4, FhHiC23_g14649.t1	FGIG_04992
OG0000229	FhHiC23_g7934.t1, FhHiC23_g7934.t2	FGIG_10264, FGIG_05406
OG0000229	FhHiC23_g7934.t3	FGIG_12189
OG0000230	FhHiC23_g7263.t1	FGIG_06761, FGIG_06762
OG0000234	FhHiC23_g14737.t2, FhHiC23_g14737.t3	FGIG_01289
OG0000235	FhHiC23_g13724.t4, FhHiC23_g13724.t1, FhHiC23_g13724.t2	FGIG_02783
OG0000235	FhHiC23_g13724.t3	FGIG_02784
OG0000236	FhHiC23_g99.t1	FGIG_05608
OG0000237	FhHiC23_g1247.t1, FhHiC23_g1247.t2	FGIG_06420
OG0000238	FhHiC23_g5162.t2, FhHiC23_g5162.t1, FhHiC23_g5162.t3	FGIG_07333
OG0000239	FhHiC23_g9956.t1, FhHiC23_g9956.t2	FGIG_07503
OG0000239	FhHiC23_g10452.t1, FhHiC23_g10444.t1, FhHiC23_g4496.t1, FhHiC23_g10424.t1, FhHiC23_g10448.t1, FhHiC23_g10453.t1, FhHiC23_g10453.t2	FGIG_08719
OG0000240	FhHiC23_g4686.t1	FGIG_10740, FGIG_10875
OG0000241	FhHiC23_g11654.t2, FhHiC23_g11654.t1	FGIG_00479
OG0000242	FhHiC23_g13438.t1	FGIG_01807
OG0000243	FhHiC23_g12307.t1	FGIG_00529, FGIG_00528
OG0000244	FhHiC23_g12089.t3, FhHiC23_g12089.t1, FhHiC23_g12089.t2	FGIG_11655, FGIG_00993
OG0000245	FhHiC23_g11378.t1, FhHiC23_g11378.t3, FhHiC23_g11378.t2	FGIG_01848
OG0000246	FhHiC23_g3827.t2, FhHiC23_g3827.t1	FGIG_06772
OG0000247	FhHiC23_g13506.t1, FhHiC23_g13506.t2	FGIG_09572
OG0000248	FhHiC23_g6905.t1	FGIG_10714
OG0000249	FhHiC23_g15028.t1, FhHiC23_g15376.t1	FGIG_11297
OG0000250	FhHiC23_g4773.t1, FhHiC23_g4773.t2	FGIG_12420, FGIG_11532
OG0000252	FhHiC23_g6260.t1	FGIG_01524
OG0000253	FhHiC23_g11116.t1, FhHiC23_g11116.t4, FhHiC23_g11116.t3, FhHiC23_g11116.t2	FGIG_02155
OG0000254	FhHiC23_g13286.t1	FGIG_02996
OG0000255	FhHiC23_g5544.t1	FGIG_03191
OG0000256	FhHiC23_g3326.t1, FhHiC23_g3327.t1	FGIG_03222, FGIG_03223
OG0000256	FhHiC23_g15942.t1, FhHiC23_g15942.t2, FhHiC23_g15941.t1, FhHiC23_g15940.t1, FhHiC23_g15940.t2	FGIG_04243
OG0000256	FhHiC23_g7466.t1	FGIG_04258, FGIG_09730, FGIG_06912, FGIG_09731, FGIG_04262, FGIG_06780, FGIG_10754, FGIG_10268, FGIG_12330, FGIG_10269, FGIG_07792, FGIG_07655, FGIG_07198, FGIG_07790, FGIG_07791, FGIG_08257
OG0000257	FhHiC23_g10162.t3	FGIG_03641
OG0000257	FhHiC23_g10162.t1	FGIG_07534
OG0000258	FhHiC23_g12915.t1	FGIG_05122
OG0000259	FhHiC23_g10025.t1	FGIG_05764
OG0000260	FhHiC23_g15473.t1, FhHiC23_g15473.t2	FGIG_05885
OG0000261	FhHiC23_g2307.t1, FhHiC23_g2307.t2, FhHiC23_g2305.t1	FGIG_06157
OG0000262	FhHiC23_g4985.t1	FGIG_08811, FGIG_08810
OG0000263	FhHiC23_g8061.t2, FhHiC23_g8061.t1, FhHiC23_g8061.t3	FGIG_09258
OG0000264	FhHiC23_g3584.t1, FhHiC23_g3584.t2	FGIG_11442
OG0000264	FhHiC23_g13507.t1	FGIG_10736
OG0000266	FhHiC23_g4182.t2, FhHiC23_g4182.t1	FGIG_00214
OG0000266	FhHiC23_g4183.t1, FhHiC23_g4184.t1	FGIG_00212, FGIG_00213
OG0000267	FhHiC23_g4202.t1	FGIG_00498
OG0000267	FhHiC23_g4238.t1	FGIG_00260
OG0000268	FhHiC23_g3356.t1	FGIG_06620
OG0000268	FhHiC23_g13680.t2, FhHiC23_g13680.t1, FhHiC23_g13864.t1	FGIG_10234
OG0000268	FhHiC23_g11966.t1	FGIG_00942
OG0000269	FhHiC23_g12982.t1	FGIG_02813
OG0000270	FhHiC23_g9687.t1	FGIG_03740
OG0000270	FhHiC23_g9686.t1	FGIG_02883
OG0000271	FhHiC23_g36.t1	FGIG_04146
OG0000271	FhHiC23_g36.t2	FGIG_09915, FGIG_04147
OG0000272	FhHiC23_g10827.t1	FGIG_07493
OG0000273	FhHiC23_g12063.t1	FGIG_07763
OG0000274	FhHiC23_g696.t1, FhHiC23_g696.t2, FhHiC23_g696.t3	FGIG_10372
OG0000275	FhHiC23_g4968.t1	FGIG_08245
OG0000276	FhHiC23_g376.t1	FGIG_08474
OG0000277	FhHiC23_g4344.t1, FhHiC23_g4344.t2	FGIG_08916
OG0000281	FhHiC23_g4052.t1	FGIG_00516
OG0000281	FhHiC23_g10797.t1	FGIG_04239
OG0000281	FhHiC23_g13011.t1	FGIG_10083
OG0000282	FhHiC23_g3192.t1	FGIG_11572, FGIG_01087
OG0000283	FhHiC23_g7893.t1, FhHiC23_g7896.t2, FhHiC23_g7896.t1	FGIG_01798
OG0000284	FhHiC23_g14077.t1, FhHiC23_g14077.t2, FhHiC23_g14077.t3	FGIG_03458
OG0000285	FhHiC23_g6443.t1	FGIG_03702, FGIG_03701
OG0000286	FhHiC23_g14201.t1	FGIG_08247
OG0000286	FhHiC23_g14201.t2	FGIG_09211
OG0000286	FhHiC23_g13965.t1	FGIG_06296
OG0000287	FhHiC23_g899.t1	FGIG_07559
OG0000288	FhHiC23_g16819.t1, FhHiC23_g16819.t2, FhHiC23_g16819.t3, FhHiC23_g16819.t4	FGIG_08415
OG0000289	FhHiC23_g15589.t1	FGIG_11097
OG0000290	FhHiC23_g10191.t1, FhHiC23_g10191.t2	FGIG_06528
OG0000290	FhHiC23_g15400.t1, FhHiC23_g15400.t2	FGIG_00121
OG0000291	FhHiC23_g10897.t1	FGIG_00724, FGIG_00726
OG0000292	FhHiC23_g6233.t2, FhHiC23_g6233.t1, FhHiC23_g6233.t3	FGIG_01340, FGIG_10382
OG0000293	FhHiC23_g6637.t1	FGIG_03259
OG0000293	FhHiC23_g8615.t1	FGIG_10208, FGIG_04594
OG0000293	FhHiC23_g1971.t1	FGIG_06127
OG0000294	FhHiC23_g13370.t1	FGIG_03314
OG0000295	FhHiC23_g16837.t1, FhHiC23_g16838.t1	FGIG_04922
OG0000296	FhHiC23_g13388.t1	FGIG_05009
OG0000296	FhHiC23_g1383.t1	FGIG_07123, FGIG_07878, FGIG_07122
OG0000297	FhHiC23_g2527.t1	FGIG_05203
OG0000298	FhHiC23_g14252.t1, FhHiC23_g14251.t1	FGIG_10124
OG0000298	FhHiC23_g14009.t1, FhHiC23_g14009.t2	FGIG_05892
OG0000299	FhHiC23_g7838.t1	FGIG_06707
OG0000300	FhHiC23_g11087.t2, FhHiC23_g11087.t1	FGIG_06727
OG0000301	FhHiC23_g2910.t1	FGIG_07052
OG0000302	FhHiC23_g7936.t1, FhHiC23_g7936.t2	FGIG_07305
OG0000303	FhHiC23_g10713.t1	FGIG_11626
OG0000304	FhHiC23_g11210.t1	FGIG_09605
OG0000305	FhHiC23_g62.t2, FhHiC23_g62.t1	FGIG_09613, FGIG_09611, FGIG_12612
OG0000306	FhHiC23_g12553.t2, FhHiC23_g12553.t1, FhHiC23_g12553.t3	FGIG_11983, FGIG_10527
OG0000307	FhHiC23_g12864.t4, FhHiC23_g12864.t1, FhHiC23_g12864.t3, FhHiC23_g12864.t2	FGIG_12478
OG0000311	FhHiC23_g11486.t1	FGIG_01279
OG0000312	FhHiC23_g5211.t1	FGIG_09661, FGIG_01495, FGIG_09662
OG0000313	FhHiC23_g11477.t1	FGIG_03443
OG0000314	FhHiC23_g4786.t1, FhHiC23_g4787.t1	FGIG_03632
OG0000315	FhHiC23_g6036.t1, FhHiC23_g6036.t2	FGIG_03911
OG0000315	FhHiC23_g6901.t2, FhHiC23_g6901.t3	FGIG_07353
OG0000315	FhHiC23_g6901.t1	FGIG_07352
OG0000316	FhHiC23_g10904.t1	FGIG_04659, FGIG_09851
OG0000317	FhHiC23_g12826.t2, FhHiC23_g12826.t1	FGIG_05137
OG0000318	FhHiC23_g8913.t1, FhHiC23_g2171.t1, FhHiC23_g2171.t2	FGIG_05250
OG0000319	FhHiC23_g6198.t1, FhHiC23_g6198.t2	FGIG_06268
OG0000319	FhHiC23_g6198.t3	FGIG_06269
OG0000320	FhHiC23_g15004.t1	FGIG_02124
OG0000320	FhHiC23_g6220.t1	FGIG_00209
OG0000320	FhHiC23_g2257.t1, FhHiC23_g2257.t2	FGIG_08913
OG0000321	FhHiC23_g5944.t1	FGIG_00856, FGIG_00857
OG0000322	FhHiC23_g9569.t4, FhHiC23_g9569.t3, FhHiC23_g9569.t2, FhHiC23_g9569.t1	FGIG_01204
OG0000323	FhHiC23_g13048.t1	FGIG_02690
OG0000324	FhHiC23_g1567.t1, FhHiC23_g1567.t2	FGIG_04179
OG0000325	FhHiC23_g2587.t1	FGIG_04546
OG0000326	FhHiC23_g7759.t1	FGIG_04814
OG0000327	FhHiC23_g3001.t1, FhHiC23_g3001.t2, FhHiC23_g14221.t1, FhHiC23_g14218.t1, FhHiC23_g14218.t2	FGIG_06438
OG0000327	FhHiC23_g3158.t1, FhHiC23_g3158.t2	FGIG_08722
OG0000327	FhHiC23_g2996.t1	FGIG_11975
OG0000327	FhHiC23_g2671.t1, FhHiC23_g2671.t2, FhHiC23_g2671.t3	FGIG_09141
OG0000328	FhHiC23_g5277.t1	FGIG_09711
OG0000329	FhHiC23_g10756.t1	FGIG_11990
OG0000332	FhHiC23_g7573.t1	FGIG_00632
OG0000333	FhHiC23_g11619.t1, FhHiC23_g11619.t2	FGIG_01538
OG0000334	FhHiC23_g2400.t1	FGIG_02321
OG0000335	FhHiC23_g13358.t1, FhHiC23_g13357.t1	FGIG_02931
OG0000336	FhHiC23_g12795.t1	FGIG_05611
OG0000336	FhHiC23_g11235.t1, FhHiC23_g11235.t2	FGIG_03447
OG0000337	FhHiC23_g840.t1, FhHiC23_g839.t1	FGIG_05353
OG0000337	FhHiC23_g5617.t1	FGIG_07022
OG0000341	FhHiC23_g6937.t1	FGIG_04690, FGIG_09203, FGIG_06869
OG0000341	FhHiC23_g6786.t1	FGIG_03151, FGIG_03152
OG0000341	FhHiC23_g1295.t1	FGIG_06180
OG0000341	FhHiC23_g1448.t1	FGIG_00036
OG0000341	FhHiC23_g2931.t1, FhHiC23_g2932.t1	FGIG_06152
OG0000341	FhHiC23_g7986.t1	FGIG_03322
OG0000341	FhHiC23_g1294.t1	FGIG_03118, FGIG_11886
OG0000341	FhHiC23_g1447.t1	FGIG_00035
OG0000342	FhHiC23_g10913.t1	FGIG_05549
OG0000342	FhHiC23_g15297.t1	FGIG_00226
OG0000343	FhHiC23_g6199.t1	FGIG_01634, FGIG_01635
OG0000344	FhHiC23_g12927.t1	FGIG_01866
OG0000345	FhHiC23_g578.t2, FhHiC23_g578.t1, FhHiC23_g578.t3	FGIG_01894
OG0000346	FhHiC23_g4990.t1	FGIG_01903
OG0000346	FhHiC23_g9674.t1	FGIG_09179
OG0000347	FhHiC23_g5608.t1	FGIG_02160, FGIG_12660
OG0000348	FhHiC23_g12762.t1	FGIG_03483
OG0000349	FhHiC23_g13497.t1, FhHiC23_g13497.t2	FGIG_04573, FGIG_04572, FGIG_06122
OG0000350	FhHiC23_g5035.t1, FhHiC23_g5035.t2	FGIG_04749
OG0000351	FhHiC23_g13389.t1	FGIG_05010
OG0000352	FhHiC23_g6291.t1	FGIG_05384
OG0000352	FhHiC23_g6292.t1	FGIG_11348, FGIG_05385
OG0000353	FhHiC23_g2530.t1, FhHiC23_g290.t2, FhHiC23_g290.t1	FGIG_06289
OG0000354	FhHiC23_g12375.t2, FhHiC23_g12375.t1	FGIG_10148, FGIG_09059
OG0000355	FhHiC23_g13171.t2	FGIG_12112
OG0000355	FhHiC23_g13171.t1	FGIG_12113
OG0000356	FhHiC23_g11244.t1, FhHiC23_g11244.t2	FGIG_10789, FGIG_10788, FGIG_10790
OG0000357	FhHiC23_g13991.t1	FGIG_12459
OG0000359	FhHiC23_g11766.t3, FhHiC23_g11766.t1, FhHiC23_g11766.t2	FGIG_00275
OG0000360	FhHiC23_g286.t1	FGIG_01496
OG0000361	FhHiC23_g702.t3	FGIG_02685
OG0000361	FhHiC23_g702.t1, FhHiC23_g702.t2	FGIG_02684
OG0000363	FhHiC23_g14310.t1, FhHiC23_g14310.t2	FGIG_03340, FGIG_03341, FGIG_03338
OG0000364	FhHiC23_g9563.t1	FGIG_03707
OG0000366	FhHiC23_g218.t3	FGIG_09373
OG0000366	FhHiC23_g218.t1, FhHiC23_g218.t2	FGIG_12323
OG0000367	FhHiC23_g5906.t1	FGIG_07381
OG0000368	FhHiC23_g15375.t1, FhHiC23_g15375.t2	FGIG_07710, FGIG_12057
OG0000369	FhHiC23_g12468.t1	FGIG_08435
OG0000370	FhHiC23_g4732.t1, FhHiC23_g4732.t2	FGIG_08520
OG0000371	FhHiC23_g6466.t1, FhHiC23_g6466.t2	FGIG_08814
OG0000372	FhHiC23_g12873.t1	FGIG_08961
OG0000373	FhHiC23_g10982.t1	FGIG_12324
OG0000373	FhHiC23_g10981.t2, FhHiC23_g10981.t3, FhHiC23_g10981.t1	FGIG_09323
OG0000374	FhHiC23_g14139.t1	FGIG_09768
OG0000375	FhHiC23_g13010.t2, FhHiC23_g13010.t1	FGIG_10082
OG0000376	FhHiC23_g8088.t1, FhHiC23_g8088.t2	FGIG_10153, FGIG_11766, FGIG_11765
OG0000377	FhHiC23_g2381.t1	FGIG_10617
OG0000378	FhHiC23_g5255.t1, FhHiC23_g5255.t2	FGIG_11867
OG0000380	FhHiC23_g15610.t1	FGIG_10359
OG0000380	FhHiC23_g15109.t1	FGIG_01104
OG0000380	FhHiC23_g15108.t1	FGIG_10893
OG0000380	FhHiC23_g15116.t1	FGIG_11041
OG0000380	FhHiC23_g15106.t1	FGIG_00695
OG0000381	FhHiC23_g1178.t1	FGIG_01453
OG0000381	FhHiC23_g1181.t1	FGIG_01451
OG0000381	FhHiC23_g1180.t1, FhHiC23_g1180.t2, FhHiC23_g1179.t1	FGIG_01452
OG0000382	FhHiC23_g7514.t1, FhHiC23_g7515.t1, FhHiC23_g7516.t1	FGIG_08816, FGIG_08817
OG0000382	FhHiC23_g15998.t1	FGIG_08741
OG0000382	FhHiC23_g8657.t1	FGIG_02246
OG0000383	FhHiC23_g9223.t1	FGIG_01645
OG0000383	FhHiC23_g14054.t1, FhHiC23_g14054.t3, FhHiC23_g14054.t2	FGIG_01646
OG0000384	FhHiC23_g5481.t1, FhHiC23_g6270.t1	FGIG_01701
OG0000385	FhHiC23_g16000.t1	FGIG_11275
OG0000385	FhHiC23_g15999.t1	FGIG_08742
OG0000385	FhHiC23_g8420.t1	FGIG_09909
OG0000385	FhHiC23_g8172.t1	FGIG_01970
OG0000385	FhHiC23_g8213.t1	FGIG_08723
OG0000385	FhHiC23_g8218.t1	FGIG_08724
OG0000385	FhHiC23_g8215.t1	FGIG_09649
OG0000385	FhHiC23_g12130.t1	FGIG_08987
OG0000386	FhHiC23_g16443.t1, FhHiC23_g16443.t2	FGIG_07934
OG0000386	FhHiC23_g16442.t1	FGIG_07933
OG0000386	FhHiC23_g15019.t1	FGIG_05021
OG0000387	FhHiC23_g13532.t1	FGIG_05744, FGIG_12613
OG0000388	FhHiC23_g4347.t2, FhHiC23_g4347.t1	FGIG_06147
OG0000389	FhHiC23_g2705.t2, FhHiC23_g2705.t1	FGIG_06300
OG0000390	FhHiC23_g3668.t1	FGIG_06318
OG0000391	FhHiC23_g12566.t1	FGIG_06566
OG0000391	FhHiC23_g12567.t1	FGIG_07343
OG0000392	FhHiC23_g7851.t1, FhHiC23_g7851.t2	FGIG_06786
OG0000393	FhHiC23_g53.t1, FhHiC23_g53.t2	FGIG_06864
OG0000394	FhHiC23_g8471.t1, FhHiC23_g8471.t2	FGIG_12663, FGIG_07717
OG0000395	FhHiC23_g2548.t3, FhHiC23_g2548.t2, FhHiC23_g2548.t1	FGIG_07807
OG0000396	FhHiC23_g13231.t1, FhHiC23_g13231.t2	FGIG_07980
OG0000397	FhHiC23_g2584.t3, FhHiC23_g2584.t1, FhHiC23_g2584.t2	FGIG_07986
OG0000398	FhHiC23_g15361.t2, FhHiC23_g15361.t3, FhHiC23_g15361.t1	FGIG_08346
OG0000398	FhHiC23_g15458.t1, FhHiC23_g15458.t2	FGIG_08154
OG0000399	FhHiC23_g9940.t1	FGIG_08267
OG0000400	FhHiC23_g14722.t1	FGIG_12136
OG0000400	FhHiC23_g14725.t1	FGIG_08348
OG0000400	FhHiC23_g14728.t1	FGIG_09690
OG0000400	FhHiC23_g14727.t1	FGIG_09691
OG0000401	FhHiC23_g9177.t1, FhHiC23_g9177.t2	FGIG_10170
OG0000401	FhHiC23_g9177.t3	FGIG_10171
OG0000402	FhHiC23_g10817.t1	FGIG_12370, FGIG_11519, FGIG_12593
OG0000405	FhHiC23_g5442.t1, FhHiC23_g5442.t2	FGIG_00540, FGIG_04407, FGIG_00542, FGIG_00541
OG0000406	FhHiC23_g6441.t2, FhHiC23_g6441.t1	FGIG_00915
OG0000407	FhHiC23_g7160.t1	FGIG_01328
OG0000408	FhHiC23_g9276.t1	FGIG_01770
OG0000409	FhHiC23_g16168.t1, FhHiC23_g16168.t2	FGIG_01990
OG0000410	FhHiC23_g14501.t1, FhHiC23_g14501.t3	FGIG_03157
OG0000410	FhHiC23_g7296.t1	FGIG_06197
OG0000411	FhHiC23_g10118.t1, FhHiC23_g10118.t2, FhHiC23_g10882.t1, FhHiC23_g10883.t1	FGIG_03726
OG0000412	FhHiC23_g1467.t1	FGIG_04797
OG0000413	FhHiC23_g7322.t1	FGIG_05095
OG0000414	FhHiC23_g12586.t1	FGIG_05869
OG0000415	FhHiC23_g6176.t1	FGIG_06429
OG0000416	FhHiC23_g16527.t3	FGIG_10985
OG0000416	FhHiC23_g16527.t1	FGIG_07789
OG0000416	FhHiC23_g16529.t3	FGIG_12457
OG0000416	FhHiC23_g16130.t2, FhHiC23_g16130.t1	FGIG_07250
OG0000417	FhHiC23_g327.t1, FhHiC23_g327.t2	FGIG_07860
OG0000418	FhHiC23_g9417.t1, FhHiC23_g9417.t2	FGIG_07977, FGIG_11738, FGIG_12450
OG0000419	FhHiC23_g12931.t1	FGIG_09307
OG0000420	FhHiC23_g3059.t1, FhHiC23_g3060.t2	FGIG_09853
OG0000421	FhHiC23_g6991.t1, FhHiC23_g6991.t2	FGIG_09942
OG0000422	FhHiC23_g1572.t1, FhHiC23_g1572.t2	FGIG_10041
OG0000425	FhHiC23_g5889.t1, FhHiC23_g5889.t2	FGIG_00596
OG0000426	FhHiC23_g1873.t4, FhHiC23_g1873.t3, FhHiC23_g1873.t2, FhHiC23_g1873.t1	FGIG_00984
OG0000427	FhHiC23_g2187.t1	FGIG_01900, FGIG_06350
OG0000428	FhHiC23_g14650.t1, FhHiC23_g14650.t2	FGIG_04993
OG0000428	FhHiC23_g1389.t1	FGIG_02140
OG0000429	FhHiC23_g9889.t1	FGIG_05114
OG0000429	FhHiC23_g14324.t2, FhHiC23_g14324.t1	FGIG_08773
OG0000430	FhHiC23_g2888.t1	FGIG_02540
OG0000430	FhHiC23_g2884.t1	FGIG_02734
OG0000431	FhHiC23_g700.t1, FhHiC23_g700.t2, FhHiC23_g700.t3	FGIG_02682
OG0000432	FhHiC23_g9661.t2, FhHiC23_g9661.t1	FGIG_02953
OG0000434	FhHiC23_g12437.t1	FGIG_07788, FGIG_12172
OG0000434	FhHiC23_g9208.t1	FGIG_03250
OG0000435	FhHiC23_g1907.t1	FGIG_03380, FGIG_03381
OG0000436	FhHiC23_g9591.t1, FhHiC23_g9591.t2	FGIG_04181
OG0000437	FhHiC23_g11757.t1	FGIG_04672
OG0000438	FhHiC23_g7751.t1, FhHiC23_g7751.t2	FGIG_04722
OG0000439	FhHiC23_g3593.t1, FhHiC23_g3593.t2	FGIG_05052
OG0000440	FhHiC23_g16588.t1	FGIG_05435
OG0000441	FhHiC23_g12334.t1, FhHiC23_g12334.t2, FhHiC23_g12334.t3, FhHiC23_g3407.t1	FGIG_06666
OG0000441	FhHiC23_g12169.t1, FhHiC23_g12169.t2, FhHiC23_g12169.t4	FGIG_10681, FGIG_09295
OG0000442	FhHiC23_g5482.t2, FhHiC23_g5482.t1	FGIG_06753
OG0000443	FhHiC23_g13427.t1, FhHiC23_g13427.t2	FGIG_07760
OG0000444	FhHiC23_g831.t1	FGIG_09462, FGIG_11910, FGIG_09471
OG0000445	FhHiC23_g7076.t1	FGIG_11201
OG0000447	FhHiC23_g3050.t1, FhHiC23_g3050.t2	FGIG_00135
OG0000448	FhHiC23_g5761.t1, FhHiC23_g5761.t4, FhHiC23_g5761.t5, FhHiC23_g5761.t2, FhHiC23_g5761.t3	FGIG_00556
OG0000449	FhHiC23_g7226.t3, FhHiC23_g7226.t2, FhHiC23_g7226.t1, FhHiC23_g7226.t4	FGIG_00826
OG0000450	FhHiC23_g10194.t1	FGIG_01291
OG0000450	FhHiC23_g10165.t1, FhHiC23_g10165.t2	FGIG_04679
OG0000451	FhHiC23_g16604.t1	FGIG_01553
OG0000452	FhHiC23_g5472.t1	FGIG_03230
OG0000453	FhHiC23_g7003.t1	FGIG_04192
OG0000454	FhHiC23_g2306.t1	FGIG_06158
OG0000454	FhHiC23_g2824.t1	FGIG_09647
OG0000455	FhHiC23_g12095.t1	FGIG_06485
OG0000456	FhHiC23_g2604.t1, FhHiC23_g2604.t2, FhHiC23_g2604.t4, FhHiC23_g2604.t3	FGIG_08883
OG0000457	FhHiC23_g5250.t4, FhHiC23_g5250.t2, FhHiC23_g5250.t3	FGIG_08921
OG0000458	FhHiC23_g6446.t1, FhHiC23_g6446.t2	FGIG_09209
OG0000459	FhHiC23_g13471.t1	FGIG_09431
OG0000460	FhHiC23_g2919.t1, FhHiC23_g2922.t1	FGIG_11773
OG0000464	FhHiC23_g12146.t1, FhHiC23_g12146.t2	FGIG_00328, FGIG_00327
OG0000465	FhHiC23_g593.t1, FhHiC23_g593.t2	FGIG_00532
OG0000466	FhHiC23_g1818.t1, FhHiC23_g1818.t2	FGIG_01561, FGIG_03877, FGIG_01560, FGIG_01559
OG0000467	FhHiC23_g14179.t1	FGIG_02474
OG0000467	FhHiC23_g14181.t1	FGIG_02706, FGIG_02707, FGIG_02708, FGIG_02710, FGIG_02709
OG0000468	FhHiC23_g2533.t1, FhHiC23_g2533.t2, FhHiC23_g2533.t3	FGIG_02572
OG0000469	FhHiC23_g12605.t1	FGIG_03009
OG0000470	FhHiC23_g1052.t1	FGIG_04092
OG0000471	FhHiC23_g4332.t1	FGIG_05330, FGIG_05331
OG0000472	FhHiC23_g14787.t2, FhHiC23_g14787.t1	FGIG_10508
OG0000472	FhHiC23_g14786.t1	FGIG_06143
OG0000473	FhHiC23_g12963.t1	FGIG_06411, FGIG_12123, FGIG_06410
OG0000474	FhHiC23_g9073.t1	FGIG_08569
OG0000474	FhHiC23_g8640.t1	FGIG_10857
OG0000474	FhHiC23_g2166.t1, FhHiC23_g2166.t2	FGIG_07254
OG0000475	FhHiC23_g8551.t1, FhHiC23_g8553.t1	FGIG_07645
OG0000476	FhHiC23_g15639.t1	FGIG_08382, FGIG_08383
OG0000477	FhHiC23_g203.t1	FGIG_08447, FGIG_12672
OG0000478	FhHiC23_g11150.t1	FGIG_10674
OG0000479	FhHiC23_g5073.t1	FGIG_09169
OG0000480	FhHiC23_g7266.t1	FGIG_09555
OG0000481	FhHiC23_g7614.t2	FGIG_11554
OG0000481	FhHiC23_g7614.t1	FGIG_10028
OG0000482	FhHiC23_g13756.t1	FGIG_10421
OG0000483	FhHiC23_g8435.t1	FGIG_11522, FGIG_10429
OG0000484	FhHiC23_g9219.t1	FGIG_10469, FGIG_11973
OG0000485	FhHiC23_g11693.t1, FhHiC23_g11697.t1, FhHiC23_g11697.t2, FhHiC23_g11697.t3	FGIG_10899
OG0000490	FhHiC23_g7771.t1, FhHiC23_g7771.t2	FGIG_00244
OG0000491	FhHiC23_g5580.t1	FGIG_01361
OG0000492	FhHiC23_g7373.t1	FGIG_01399, FGIG_01400
OG0000493	FhHiC23_g184.t2	FGIG_10535
OG0000493	FhHiC23_g184.t1	FGIG_02574, FGIG_02575
OG0000493	FhHiC23_g4635.t1	FGIG_02106
OG0000494	FhHiC23_g10863.t1	FGIG_02261, FGIG_09004
OG0000495	FhHiC23_g11080.t1	FGIG_02597
OG0000495	FhHiC23_g11082.t1	FGIG_02595
OG0000496	FhHiC23_g5347.t1	FGIG_02657
OG0000497	FhHiC23_g13076.t1, FhHiC23_g13075.t1	FGIG_03046
OG0000498	FhHiC23_g6628.t1	FGIG_11315
OG0000498	FhHiC23_g6639.t1	FGIG_03261
OG0000498	FhHiC23_g10257.t2, FhHiC23_g10257.t1	FGIG_08610
OG0000498	FhHiC23_g6627.t1	FGIG_06356, FGIG_06355
OG0000498	FhHiC23_g6629.t1	FGIG_09764
OG0000499	FhHiC23_g1519.t1	FGIG_03308, FGIG_03309
OG0000500	FhHiC23_g14973.t1	FGIG_05535
OG0000501	FhHiC23_g9614.t1, FhHiC23_g9614.t2, FhHiC23_g9615.t1, FhHiC23_g9615.t2	FGIG_05786
OG0000502	FhHiC23_g4748.t1	FGIG_12630, FGIG_06672, FGIG_05947, FGIG_05868, FGIG_09687
OG0000503	FhHiC23_g12875.t3, FhHiC23_g12875.t1, FhHiC23_g12875.t2	FGIG_06020
OG0000504	FhHiC23_g626.t1	FGIG_06236
OG0000505	FhHiC23_g5731.t1, FhHiC23_g5731.t2	FGIG_06258
OG0000506	FhHiC23_g13425.t1	FGIG_07761
OG0000507	FhHiC23_g5629.t1	FGIG_08020
OG0000507	FhHiC23_g5629.t2	FGIG_08019
OG0000508	FhHiC23_g15064.t1, FhHiC23_g15064.t2, FhHiC23_g15064.t3	FGIG_09651
OG0000509	FhHiC23_g22.t1	FGIG_11147
OG0000509	FhHiC23_g19.t1	FGIG_09900
OG0000512	FhHiC23_g1881.t1	FGIG_10635
OG0000513	FhHiC23_g7045.t1, FhHiC23_g7045.t2	FGIG_11295
OG0000513	FhHiC23_g7045.t3	FGIG_10901
OG0000514	FhHiC23_g3289.t1, FhHiC23_g3290.t1	FGIG_11731
